ID,Name,PC1,PC2,PC3,PC4,PC5,Quadrant,Octant,MP,BP,Density,Dielectric,ETN,Refractive Index,Hildebrand,Hansen Disp,Hansen Polar,Hansen H-Bond,Gutmann,Dipole,Solvatochromic Pi*,Solvatochromic Alpha,Solvatochromic Beta,log Pow,Abraham R2,Abraham Pi,Abraham AH,Abraham BH,Abraham L16,Abraham Vx,Auto-Ignition,T-Rating,Flash Point,Flammability,Flammability Score,Vapour Pressure,VOC Potential,Viscosity,Viscosity Score,Hvap,Heat Capacity,Static,Solubility of Water,Miscibility,ICH Class,ICH Limit,Health_old,Impact in Air,Impact in Water,LCA,SMILES,InChIKey,InChI,CAS,Formula,Mol. Wt.,General,Environmental,Environmental Link,Reactivity,Reactivity Literature,Avoidance,Acid,Alcohol,Alkene,Anhydride,Amide,1°Amide,2°Amide,3°Amide,Amine,1°Amine,2°Amine,3°Amine,Heteroaromatic Amines,Anilines,Nitrogen Bases,Aromatic,Carbonate,Ester,Ether,Ketone/Aldehyde,Halogen,Chloro,Fluoro,Hydrocarbon,Nitrile,Nitro,Phosphorus Containing,Sulfur Containing,Sulfide,Sulfoxide,Sulfite,Sulfone,Urea,Silicone,Other,Safety,Health,Environment,Default ranking,Adjusted ranking
225,2-Methyl-1-propanamine [Isobutylamine],-2.57898,0.866665,-2.17958,-2.79232,-2.0124,3,3,-84.6,67.7,0.73,,,1.39,8.6,,,,,1.27,,,,0.88,,,,,,0.772,378,T2,-18,Class IB,3,108.7,2,0.6,0,494,,,,Not Determined,,,Not Assigned,,,,NCC(C)C,KDSNLYIMUZNERS-UHFFFAOYSA-N,"InChI=1S/C4H11N/c1-4(2)3-5/h4H,3,5H2,1-2H3",78-81-9,C4H11N,73.137,,,,,,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,8,5,Hazardous,Hazardous
133,2-Methylcyclohexanone,0.496093,1.06345,-1.75776,0.0507666,-0.592298,0,0,-14.0,162.0,0.925,,,1.448,,,,,,,,,,1.25,,,,,,1.002,258,T3,48,Class II,2,,,,,,,,,N,,,Not Assigned,,,,CC1CCCCC1=O,LFSAPCRASZRSKS-UHFFFAOYSA-N,"InChI=1S/C7H12O/c1-6-4-2-3-5-7(6)8/h6H,2-5H2,1H3",583-60-8,C7H12O,112.17,Racemic mixture - are you forming a chiral centre ?,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,5,5,Problematic,Problematic
136,2-Methylpyridine [2-Picoline],-0.565146,0.672246,-1.96621,1.22144,-1.17457,0,0,-66.7,129.4,0.94,9.8,0.235,1.501,9.8,,,,39.0,1.91,,,,1.11,0.6,0.75,0.0,0.58,3.42,0.816,538,T1,39,Class II,2,8.6,1,0.806,0,395,1794,,,N,,,Not Assigned,,,,Cc1ccccn1,BSKHPKMHTQYZBB-UHFFFAOYSA-N,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",109-06-8,C6H7N,93.127,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,6,5,Problematic,Problematic
19,2-Methyltetrahydrofuran [2-MeTHF],2.05009,2.48903,-4.41974,2.44756,-10.5634,4,4,-136.0,80.0,0.86,7.0,0.179,1.408,8.5,8.3,1.9,3.0,12.0,1.06,,,,1.85,0.24,0.48,0.0,0.53,2.82,0.763,270,T3,-11,Class IB,3,,,0.502,0,298,2102,1,1216.65,N,,,3,1,2,,CC1CCCO1,JWUJQDFVADABEY-UHFFFAOYSA-N,"InChI=1S/C5H10O/c1-5-3-2-4-6-5/h5H,2-4H2,1H3",96-47-9,C5H10O,86.132,Racemic mixture - Could be problematic for asymmetric reactions.,More sustainable analogue of THF - low miscibility with water,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5,3,Problematic,Problematic
220,2-Nitropropane,-0.608593,-2.86582,-1.99477,0.463773,2.89232,1,1,-103.4,131.2,0.983,27.3,,1.394,10.4,,,,,3.76,,,,0.87,,,,,,0.706,421,T2,24,Class IC,3,13.0,1,0.804,0,322,1867,,,N,,,Not Assigned,,,,CC([N+](=O)[O-])C,FGLBSLMDCBOPQK-UHFFFAOYSA-N,"InChI=1S/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3",79-46-9,C3H7NO2,89.093,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,4,9,5,Hazardous,Hazardous
154,"2,2-Dimethoxypropane",0.869318,-0.41397,-1.53377,-3.06077,-0.508318,0,0,-47.0,81.0,0.848,,,1.378,7.4,,,,,,,,,,,,,,,0.931,410,T2,-10,Class IB,3,89.5,2,,,,,,,N,,,Not Assigned,,,,COC(OC)(C)C,HEWZVZIVELJPQZ-UHFFFAOYSA-N,"InChI=1S/C5H12O2/c1-5(2,6-3)7-4/h1-4H3",77-76-9,C5H12O2,104.148,,,,Can react under acidic conditions,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,6,6,5,Problematic,Problematic
175,"2,2-Dimethyl-1,3-dioxolane",-0.638182,-0.398033,-2.00906,-1.81581,-0.357442,0,0,,92.0,0.946,,,1.398,,,,,,,,,,,,,,,,0.822,,Not Assigned,2,Class IB,3,,,,,,,,,Not Determined,,,Not Assigned,,,,CC1(C)OCCO1,SIJBDWPVNAYVGY-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-5(2)6-3-4-7-5/h3-4H2,1-2H3",2916-31-6,C5H10O2,102.132,,,,Can react under acidic conditions,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4,5,5,Problematic,Problematic
148,"2,2,2-Trifluoroacetic Acid [TFA]",-9.7908,-7.7192,11.2503,-0.606578,-0.757968,1,5,-15.4,71.8,1.54,,2.28,1.385,10.6,,,,,1.28,0.5,1.12,,,,,,,,0.518,,Not Assigned,21,Class IB,3,88.2,2,1.223,1,,,,,Y,,,Not Assigned,,,,OC(=O)C(F)(F)F,DTQVDTLACAAQTR-UHFFFAOYSA-N,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",76-05-1,C2HF3O2,114.023,,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,1,8,5,Hazardous,Hazardous
149,"2,2,2-trifluoroacetic Anhydride [TFAA]",3.62775,-4.25855,1.75618,-1.59535,5.66695,2,6,-65.0,39.5,1.503,,,1.269,,,,,,,,,,,,,,,,0.869,,Not Assigned,,Not Assigned,Not Assigned,325.0,3,,,,,,,Y,,,Not Assigned,,,,O=C(C(F)(F)F)OC(=O)C(F)(F)F,QAEDZJGFFMLHHQ-UHFFFAOYSA-N,"InChI=1S/C4F6O3/c5-3(6,7)1(11)13-2(12)4(8,9)10",407-25-0,C4F6O3,210.031,,,,Reactive to nucleophiles. Rapid hydrolysis in water.,,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,7,8,7,Hazardous,Hazardous
131,"2,2,2-Trifluoroethanol",-6.72189,-6.73863,5.76113,0.904505,0.809133,1,5,-45.0,74.0,1.391,,0.9,,,,,,,,0.73,1.51,0.0,0.41,,,,,,0.502,480,T1,29,Class IC,3,,,,,,,,,Y,,,Not Assigned,,,,OCC(F)(F)F,RHQDFWAXVIIEBN-UHFFFAOYSA-N,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2",75-89-8,C2H3F3O,100.04,,,,"Good ionising solvent, low nucleophilicity  - cost, availability ?",,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,3,10,5,Hazardous,Hazardous
268,"2,2,4-Trimethyl-1,3-pentanediol 1-isobutyrate",1.55829,3.62398,0.502074,-0.183229,1.15012,4,8,,255.0,0.787,,,,,7.4,3.0,4.8,,,,,,,,,,,,1.933,,Not Assigned,246,Class IIIB,1,,,,,,,,,N,,,Not Assigned,,,,CC(C(=O)OCC(C(C(C)C)O)(C)C)C,DAFHKNAQFPVRKR-UHFFFAOYSA-N,"InChI=1S/C12H24O3/c1-8(2)10(13)12(5,6)7-15-11(14)9(3)4/h8-10,13H,7H2,1-6H3",25265-77-4,C12H24O3,216.317,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,5,7,Problematic,Problematic
14,"2,4-Dimethyl-3-pentanone [Diisopropyl ketone]",1.79938,0.750799,-1.22962,-0.884622,0.143899,0,0,-69.0,125.3,0.799,17.1,0.247,1.4,8.7,,,,16.2,2.76,,,,1.86,,,,,,1.111,449,T2,15,Class IB,3,10.0,1,0.631,0,332,2561,,5.74,N,,,Not Assigned,,,,CC(C(=O)C(C)C)C,HXVNBWAKAOHACI-UHFFFAOYSA-N,"InChI=1S/C7H14O/c1-5(2)7(8)6(3)4/h5-6H,1-4H3",565-80-0,C7H14O,114.185,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
15,"2,6-Dimethyl-4-heptanone [Diisobutyl ketone]",4.08788,2.17254,0.294017,-0.607983,0.518781,4,8,-46.0,168.4,0.805,9.9,0.225,1.412,8.1,,,,,2.66,,,,2.96,,,,,,1.392,396,T2,49,Class II,2,1.2,1,0.898,0,,2593,,2.64,N,,,Not Assigned,,,,CC(CC(=O)CC(C)C)C,PTTPXKJBFFKCEK-UHFFFAOYSA-N,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",108-83-8,C9H18O,142.239,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,5,5,Problematic,Problematic
137,"2,6-Dimethylpyridine [2,6-Lutidine]",0.628601,1.89399,-1.38012,0.88065,-1.48847,0,0,-6.2,144.1,0.918,7.3,0.191,1.497,9.4,,,,,1.68,0.8,0.0,0.76,1.68,0.61,0.7,0.0,0.62,3.76,0.957,,Not Assigned,33,Class IC,3,3.9,1,0.859,0,319,1868,,,N,,,Not Assigned,,,,Cc1cccc(n1)C,OISVCGZHLKNMSJ-UHFFFAOYSA-N,"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",108-48-5,C7H9N,107.153,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
24,"3-Methyl-2-butanone [MIPK, Methyl isopropyl ketone]",-0.823085,-0.410889,-2.49464,-1.34788,0.22587,0,1,-92.0,94.2,0.805,16.6,0.315,1.388,8.9,,,,17.1,2.79,,,0.48,0.84,0.13,0.65,0.0,0.51,,0.829,448,T2,0,Class IB,3,41.0,2,0.596,0,561,2579,,59.04,N,,,Not Assigned,,,,CC(=O)C(C)C,SYBYTAAJFKOIEJ-UHFFFAOYSA-N,"InChI=1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3",563-80-4,C5H10O,86.132,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,5,5,Problematic,Problematic
25,3-Methylbutan-1-ol,-3.26716,-0.943897,2.59167,-1.21117,-0.848406,1,5,-117.2,130.8,0.809,15.2,0.56,1.407,11.1,,,,32.0,1.83,,,,1.16,0.19,0.39,0.37,0.48,,0.872,350,T2,43,Class II,2,2.1,1,4.221,1,498,2888,1,26.74,N,3,5000,1,1,1,,OCCC(C)C,PHTQWCKDNZKARW-UHFFFAOYSA-N,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",123-51-3,C5H12O,88.148,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,3,Recommended,Recommended
23,"3,3-Dimethyl-2-butanone [MTBK]",0.296798,0.437413,-1.87148,-1.47586,0.244384,0,0,-49.8,106.5,0.801,12.7,0.256,1.395,8.2,,,,17.0,2.79,,,0.48,1.2,0.11,0.62,0.0,0.51,,0.97,,Not Assigned,12,Class IB,3,24.3,2,0.712,0,368,2561,,19.71,N,,,Not Assigned,,,,CC(=O)C(C)(C)C,PJGSXYOJTGTZAV-UHFFFAOYSA-N,"InChI=1S/C6H12O/c1-5(7)6(2,3)4/h1-4H3",75-97-8,C6H12O,100.159,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,5,5,Problematic,Problematic
132,"3,5,5-Trimethylcyclohex-2-enone [Isophorone]",0.23767,4.80323,-1.20272,1.43987,0.162161,4,4,-8.1,215.3,0.92,,,1.48,9.4,,,,,3.99,,,,1.7,,,,,,1.241,460,T1,84,Class IIIA,1,0.3,1,2.828,1,308,1995,,,N,,,Not Assigned,,,,CC1=CC(=O)CC(C1)(C)C,HJOVHMDZYOCNQW-UHFFFAOYSA-N,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",78-59-1,C9H14O,138.207,,,,,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,6,7,Problematic,Problematic
190,4-Hydroxy-4-methylpentan-2-one,-2.50863,2.98646,-1.32478,-0.110683,1.04734,3,3,-47.0,168.5,0.935,,,1.423,,,,,,,,,,-0.09,,,,,,1.028,640,T1,58,Class II,2,1.0,1,,,,,,,N,,,Not Assigned,,,,CC(=O)CC(O)(C)C,SWXVUIWOUIDPGS-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",123-42-2,C6H12O2,116.158,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,5,Recommended,Recommended
236,4-Methylcyclohexanemethanol [MCHM],-0.759562,0.509233,3.6884,-0.341782,-1.04533,0,7,,202.0,0.907,,,,,,,,,,,,,,,,,,,1.186,,Not Assigned,,Not Assigned,Not Assigned,,,,,,,,,N,,,Not Assigned,,,,OCC1CCC(CC1)C,OSINZLLLLCUKJH-UHFFFAOYSA-N,"InChI=1S/C8H16O/c1-7-2-4-8(6-9)5-3-7/h7-9H,2-6H2,1H3",34885-03-5,C8H16O,128.212,Cis and trans isomers - Could be problematic for asymmetric reactions.,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,5,Problematic,Problematic
157,5-Methyldihydrofuran-2(3H)-one [gamma-valerolactone],-2.07999,0.986893,-2.05341,1.05551,2.226,0,3,-31.0,207.5,1.103,36.1,,1.457,11.2,,,,,4.3,,,,,,,,,,0.779,,Not Assigned,81,Class IIIA,1,0.3,1,5.427,1,505,1720,,,Y,,,Not Assigned,,,,CC1CCC(=O)O1,GAEKPEKOJKCEMS-UHFFFAOYSA-N,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",108-29-2,C5H8O2,100.116,Racemic mixture - Could be problematic for asymmetric reactions.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,7,Problematic,Problematic
182,5-Nonanone,3.79382,2.87354,0.484912,-0.569989,0.817048,4,8,-4.8,188.5,0.818,10.6,0.21,1.42,8.5,,,,,2.71,,,,,,,,,,1.392,,Not Assigned,60,Class IIIA,1,0.4,1,1.297,1,361,2596,,,N,,,Not Assigned,,,,CCCCC(=O)CCCC,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",502-56-7,C9H18O,142.239,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,5,5,Problematic,Problematic
27,Acetic Acid,-7.9189,-4.82223,4.6104,-0.483395,-0.842599,1,5,16.7,117.9,1.049,6.2,0.65,1.372,13.0,7.1,3.9,6.6,20.0,1.68,0.64,1.12,,-0.17,0.27,0.65,0.61,0.44,1.75,0.465,427,T2,43,Class II,2,11.7,1,1.199,1,,1937,1,603.29,Y,3,5000,3,2,1,,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",64-19-7,C2H4O2,60.052,,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,7,3,Problematic,Problematic
28,Acetic Anhydride,-1.54504,-0.744288,-1.6852,0.566744,2.8611,0,0,-73.1,139.0,1.082,20.7,0.41,1.39,10.7,7.8,5.7,5.0,10.5,2.82,0.76,0.0,,,,,,,,0.762,334,T2,54,Class II,2,3.6,1,0.898,0,314,1769,,119.94,Y,,,Not Assigned,,,,CC(=O)OC(=O)C,WFDIJRYMOXRFFG-UHFFFAOYSA-N,InChI=1S/C4H6O3/c1-3(5)7-4(2)6/h1-2H3,108-24-7,C4H6O3,102.089,,,,Reactive to nucleophiles. Rapid hydrolysis in water.,,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,7,3,Problematic,Problematic
29,Acetone,-3.04341,-1.91259,-3.56567,-1.794,0.596176,1,1,-94.7,56.1,0.784,21.4,0.355,1.359,9.6,7.6,5.1,3.4,17.0,2.88,0.71,0.08,0.48,-0.24,0.18,0.7,0.04,0.49,1.7,0.547,465,T1,-18,Class IB,3,185.4,3,0.322,0,550,2774,1,790.71,Y,3,5000,2,1,1,,CC(=O)C,CSCPPACGZOOCGX-UHFFFAOYSA-N,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,67-64-1,C3H6O,58.079,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,3,5,Problematic,Recommended
30,Acetonitrile,-4.65106,-4.74864,-3.28165,-0.304043,4.2989,1,1,-43.8,81.6,0.776,35.9,0.46,1.344,12.1,7.5,8.8,3.0,14.6,3.95,0.75,0.19,0.31,-0.34,0.24,0.9,0.07,0.32,1.74,0.404,524,T1,6,Class IB,3,70.5,2,0.37,0,558,2884,1,785.84,Y,2,410,3,1,2,,CC#N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,InChI=1S/C2H3N/c1-2-3/h1H3,75-05-8,C2H3N,41.052,Not a primary manufacturing product - has been prone to shortages previously.,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,4,3,3,Recommended,Problematic
31,Acetophenone,1.0484,1.97867,-1.09144,4.02949,0.785961,0,0,19.6,201.6,1.028,18.2,0.306,1.534,10.6,9.6,4.2,1.8,15.0,3.05,0.9,,0.49,1.63,0.82,1.01,0.0,0.48,4.5,1.014,571,T1,82,Class IIIA,1,0.2,1,1.839,1,263,1648,,3.36,N,,,Not Assigned,,,,CC(=O)c1ccccc1,KWOLFJPFCHCOCG-UHFFFAOYSA-N,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",98-86-2,C8H8O,120.149,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
32,Aniline,-1.5456,-1.12968,1.48888,5.54665,-2.26104,0,0,-6.0,184.4,1.022,7.2,0.42,1.586,11.8,9.5,2.5,5.0,35.0,1.51,,,,0.9,0.96,0.96,0.26,0.41,3.93,0.816,617,T1,70,Class IIIA,1,0.5,1,4.377,1,239,2011,,39.73,N,,,Not Assigned,,,,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",62-53-3,C6H7N,93.127,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,6,7,Problematic,Problematic
33,Anisole,3.0188,-1.34203,-0.886833,2.91594,-1.1059,2,2,-37.5,152.0,0.989,4.5,0.198,1.517,9.7,8.7,2.0,3.3,9.0,1.36,0.73,0.0,0.22,2.11,0.71,0.75,0.0,0.29,3.89,0.916,475,T1,52,Class II,2,2.9,1,1.076,1,379,1780,3,1.31,N,3,5000,1,1,2,,COc1ccccc1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",100-66-3,C7H8O,108.138,Static Risk,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,1,5,Problematic,Recommended
34,Benzene,3.24748,-4.79837,-1.63234,1.17202,-1.55152,2,2,5.5,80.1,0.879,2.3,0.111,1.501,9.2,9.0,0.0,1.0,0.1,0.0,0.59,0.0,0.1,2.13,0.61,0.52,0.0,0.14,2.79,0.716,562,T1,-11,Class IB,3,75.1,2,0.656,0,453,1963,,2.16,N,1,2,Not Assigned,,,,c1ccccc1,UHOVQNZJYSORNB-UHFFFAOYSA-N,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,71-43-2,C6H6,78.112,,Just carry on looking,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,10,3,Hazardous,Highly Hazardous
35,Benzonitrile,0.383056,-0.366777,-2.01768,4.56559,1.60245,0,0,-12.8,190.7,1.001,25.2,0.333,1.528,10.7,8.5,4.4,1.6,13.0,4.28,0.9,0.0,0.41,1.56,0.74,1.11,0.0,0.33,4.04,0.871,550,T1,75,Class IIIA,1,0.5,1,1.349,1,200,1600,,10.01,N,,,Not Assigned,,,,N#Cc1ccccc1,JFDZBHWFFUWGJE-UHFFFAOYSA-N,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,100-47-0,C7H5N,103.121,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,1,6,7,Problematic,Problematic
36,Benzotrifluoride,3.26364,-2.50062,-0.738734,0.416847,1.12556,2,2,-29.0,102.1,1.18,,0.24,1.41,8.2,,,,,2.86,,,,3.01,0.23,0.48,0.0,1.0,,0.91,620,T1,12,Class IB,3,30.1,2,0.581,0,231,1083,3,,N,,,3,2,3,,FC(c1ccccc1)(F)F,GETTZEONDQJALK-UHFFFAOYSA-N,"InChI=1S/C7H5F3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H",98-08-8,C7H5F3,146.11,Static Risk,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5,5,7,Problematic,Problematic
37,Benzyl alcohol,-2.44614,0.894494,3.6268,3.67887,-1.23662,3,7,-15.3,204.8,1.042,13.1,0.61,1.54,12.1,9.0,3.1,6.7,23.0,1.65,0.98,,0.5,1.05,0.8,0.87,0.33,0.56,4.22,0.916,436,T2,93,Class IIIA,1,0.1,1,6.163,1,588,4769,,11.01,N,,,Not Assigned,,,,OCc1ccccc1,WVDDGKGOMKODPV-UHFFFAOYSA-N,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",100-51-6,C7H8O,108.138,,,,,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
192,Benzyl Benzoate,7.9342,5.18385,3.82671,5.52021,1.3553,4,8,19.4,323.5,1.11,,,1.57,10.0,,,,,0.0,,,,3.97,,,,,,1.68,480,T1,148,Class IIIB,1,0.0,1,10.172,2,,1552,,,N,,,Not Assigned,,,,O=C(c1ccccc1)OCc1ccccc1,SESFRYSPDFLNCH-UHFFFAOYSA-N,"InChI=1S/C14H12O2/c15-14(13-9-5-2-6-10-13)16-11-12-7-3-1-4-8-12/h1-10H,11H2",120-51-4,C14H12O2,212.244,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,7,Problematic,Problematic
214,Benzylamine,-1.06821,2.79804,-0.731378,2.89571,-1.80984,3,3,-46.0,184.5,0.98,,,1.54,10.6,,,,,1.38,,,0.63,1.09,0.83,0.88,0.1,0.72,4.32,0.957,405,T2,60,Class IIIA,1,0.5,1,1.694,1,595,,,,N,,,Not Assigned,,,,NCc1ccccc1,WGQKYBSKWIADBV-UHFFFAOYSA-N,"InChI=1S/C7H9N/c8-6-7-4-2-1-3-5-7/h1-5H,6,8H2",100-46-9,C7H9N,107.153,,,,,,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,7,5,Problematic,Problematic
38,Bromobenzene,3.46371,-2.76354,-0.981335,4.37912,-0.458873,2,2,-30.8,155.9,1.488,5.6,0.182,1.557,9.9,10.0,2.7,2.0,3.0,1.74,0.79,0.0,0.06,2.99,0.88,0.73,0.0,0.09,4.04,0.891,565,T1,51,Class II,2,3.1,1,1.156,1,214,656,,0.42,N,,,Not Assigned,,,,Brc1ccccc1,QARVLSVVCXYDNA-UHFFFAOYSA-N,InChI=1S/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,108-86-1,C6H5Br,157.008,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,7,Problematic,Problematic
